(fecha alterna) Date Start,(Newspaper title country) Geometry,(Newspaper title country) Geometry - Split 1,(Newspaper title country) Geometry - Split 2,Id,Id (group),Idioma periódico,lat,lon,latlon,Page,Periódico,Publicador,Tema persona,Type,Calculation1,Frequency,Periódico - Object ID,Tema Abolition,Tema slavery
6/24/1872,"2.0, 46.0",2,46,onm_v2_0125,O Novo Mundo,es,40.4165001,-3.70256,"40.4165001, -3.70256",v2.159,Revista de España,,,mention,1,1,11016316,0,0
6/24/1872,"2.0, 46.0",2,46,onm_v2_0126,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.159,Revúe Politique et Littéraire,,,reference,1,1,11016318,0,0
6/24/1872,"2.0, 46.0",2,46,onm_v2_0127,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.159,Le Havre,,,mention,1,1,11016264,0,0
6/24/1872,"2.0, 46.0",2,46,onm_v2_0128,O Novo Mundo,es,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.159,El Americano,Héctor Florencio Varela,,mention,1,1,11016236,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0129,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.159,The Nation,Joseph H. Richards | Edwin Lawrence Godkin,,reference,1,1,11016338,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0130,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York Herald,,,mention,1,1,11016286,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0131,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Harper's Weekly,,,mention,1,1,11016245,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0132,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Frank Leslie's Illustrated Newspaper,,,mention,1,1,11016240,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0133,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York Times,,,mention,1,1,11016285,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0134,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York Tribune,,,mention,1,1,11016284,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0135,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York World,,,mention,1,1,11016287,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0136,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York Daily News,,,mention,1,1,11016295,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0137,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Staatz Zeitung,,,mention,1,1,11016323,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0138,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Christian Union,,,mention,1,1,11016213,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0139,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York Weekly,,,mention,1,1,11016296,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0140,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,New York Ledger,,,mention,1,1,11016297,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0141,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Harper's Bazaar,,,mention,1,1,11016246,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0142,O Novo Mundo,de,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Demokrat,,,mention,1,1,11016226,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0143,O Novo Mundo,de,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Tages-Nachrichten,Benjamin Wood,,mention,1,1,11016325,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0144,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Boston Herald,,,mention,1,1,11016207,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0145,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Boston Journal,,,mention,1,1,11016208,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0146,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Public Ledger,,,mention,1,1,11016312,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0147,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,City Item,,,mention,1,1,11016214,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0148,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Saturday Night,,,mention,1,1,11016321,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0149,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Peterson's Ladies Magazine,,,mention,1,1,11016308,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0150,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Godey's Lady's Book,,,mention,1,1,11016243,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0151,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Atlantic Monthly,,,mention,1,1,11016206,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0152,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Scribner's Monthly,,,mention,1,1,11016322,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0153,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Galaxy,,,mention,1,1,11016241,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0154,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.162,Harper's Magazine,,,mention,1,1,11016247,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0155,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.162,Boston Law Review,,,mention,1,1,11016209,0,0
6/24/1872,"2.0, 46.0",2,46,onm_v2_0156,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.162,Révue des Deux Mondes,,,mention,1,1,11016317,0,0
6/24/1872,"2.0, 46.0",2,46,onm_v2_0157,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.162,L'Allemagne Contemporaine (book),Librairie Germer Baillière,,translation,1,1,11016257,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0158,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.165,New York Herald,James Gordon Bennett,James Gordon Bennett,mention,18,18,11016286,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0159,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.165,Courier and Enquirer,J.W. Webb,James Gordon Bennett,mention,1,1,11016223,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0160,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.165,Sunday Courier,,James Gordon Bennett,mention,1,1,11016324,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0161,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.165,Enquirer,,James Gordon Bennett,mention,2,2,11016238,0,0
6/24/1872,"-55.0, -10.0",-55,-10,onm_v2_0162,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v2.166,Correio Mercantil,,James Gordon Bennett,mention,1,1,11016218,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0163,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.166,New York Tribune,,,reference,1,1,11016284,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0164,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.166,New York Herald,James Gordon Bennett,James Gordon Bennett,mention,1,1,11016286,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0165,O Novo Mundo,en,32.78,-79.931,"32.78, -79.931",v2.165,Charleston Courier,,James Gordon Bennett,mention,1,1,11016212,0,0
6/24/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0166,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.166,New York Sun,J.W. Webb,James Gordon Bennett,mention,1,1,11016288,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0167,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.170,New York World,,,mention,1,1,11016287,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0168,O Novo Mundo,en,,,", ",v2.170,The Patriot,,,mention,1,1,11016341,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0169,O Novo Mundo,en,42.1077323,-72.56705,"42.1077323, -72.56705",v2.170,Republican,,,reference,1,1,11016313,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0170,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.170,New York Tribune,,,mention,1,1,11016284,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0171,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.170,New York Herald,,,mention,1,1,11016286,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0172,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.170,Daily Globe,,,mention,1,1,11016224,0,0
7/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0173,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.170,New York Herald,,,reference,1,1,11016286,0,0
7/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0174,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.172,Pall Mall Gazette,,,reference,1,1,11016305,0,0
7/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0175,O Novo Mundo,pt,-23.501671,-47.458061,"-23.501671, -47.458061",v2.174,Ypanema,,,reference,1,1,11016350,0,0
7/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0176,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v2.174,Jornal do Commercio,,,reference,1,1,11016251,0,0
7/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0177,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v2.174,Apostolo,,,reference,1,1,11016203,0,0
7/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0178,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v2.174,A Situação e o Partido Liberal (pamphlet),,Aureliano Cândido Tavares Bastos,reference,1,1,11016205,1,1
7/23/1872,"-75.25, -10.0",-75.25,-10,onm_v2_0179,O Novo Mundo,es,-12.04318,-77.028236,"-12.04318, -77.028236",v2.175,Comercio,,,reference,1,1,11016215,0,0
7/23/1872,"12.83333015, 42.83332825",12.83333015,42.83332825,onm_v2_0180,O Novo Mundo,it,,,", ",v2.175,Unitá Nacionale,,,reference,1,1,11016348,0,0
7/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0181,O Novo Mundo,pt,-23.547501,-46.636108,"-23.547501, -46.636108",v2.178,Diario de São Paulo,,,reference,1,1,11016230,0,0
7/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0182,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v2.179,República,,,reference,1,1,11016314,0,0
7/23/1872,"-8.13057041, 39.69449997",-8.13057041,39.69449997,onm_v2_0183,O Novo Mundo,pt,38.716671,-9.1333304,"38.716671, -9.1333304",v2.179,Correspondencia de Portugal,,,reference,1,1,11016220,0,0
7/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0184,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.182,Times,,,mention,1,1,11016346,0,0
7/23/1872,"10.5, 51.5",10.5,51.5,onm_v2_0185,O Novo Mundo,de,52.5243683,13.4105301,"52.5243683, 13.4105301",v2.182,Kladderadatsch,,,mention,1,1,11016255,0,0
8/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0186,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.186,New York Times,,,mention,2,2,11016285,0,0
8/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0187,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.188,New York Herald,,David Livingstone,reference,2,2,11016286,0,0
8/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0188,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.190,Saturday Review,,Carlos Gomes,reference,2,2,11016320,0,0
8/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0189,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.190,The Spectator,,Carlos Gomes,reference,1,1,11016344,0,0
8/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0190,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.190,Times,,Carlos Gomes,reprint,2,2,11016346,0,0
8/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0191,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.190,Pall Mall Gazette,,Carlos Gomes,reprint,2,2,11016305,0,0
8/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0192,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.190,Musical World,,Carlos Gomes,reference,1,1,11016280,0,0
8/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0193,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.190,The Era,,Carlos Gomes,reprint,1,1,11016333,0,0
8/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0194,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.190,The Nation,,,reference,1,1,11016338,0,0
8/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0195,O Novo Mundo,en,38.6272697,-90.197891,"38.6272697, -90.197891",v2.191,The Missouri Democrat,,,reference,1,1,11016337,0,0
8/23/1872,,,,onm_v2_0196,O Novo Mundo,fr,,,", ",v2.191,Correspondence,,,reference,1,1,11016221,0,0
8/23/1872,"2.0, 46.0",2,46,onm_v2_0197,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.201,Révue des Deux Mondes,,,reference,1,1,11016317,0,0
8/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0198,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.201,The Nation,,,reference,1,1,11016338,0,0
8/23/1872,"12.83333015, 42.83332825",12.83333015,42.83332825,onm_v2_0199,O Novo Mundo,it,43.77925,11.24626,"43.77925, 11.24626",v2.201,Rivista Europea,,,reference,1,1,11016319,0,0
8/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0200,O Novo Mundo,pt,,,", ",v2.204,Jornal do Commercio,,,reference,1,1,11016251,0,0
8/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0201,O Novo Mundo,pt,-1.45583,-48.50444,"-1.45583, -48.50444",v2.204,Liberal do Pará,,,reference,1,1,11016270,0,0
8/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0202,O Novo Mundo,pt,-1.45583,-48.50444,"-1.45583, -48.50444",v2.204,Pelicano,,,reference,1,1,11016306,0,0
9/23/1872,"2.0, 46.0",2,46,onm_v2_0203,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.207,Révue des Deux Mondes,,,reference,1,1,11016317,0,0
9/23/1872,"2.0, 46.0",2,46,onm_v2_0204,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.210,Révue des Deux Mondes,,,reference,1,1,11016317,0,0
9/23/1872,"12.83333015, 42.83332825",12.83333015,42.83332825,onm_v2_0205,O Novo Mundo,it,,,", ",v2.210,Gazetta,,,reference,1,1,11016242,0,0
9/23/1872,"2.0, 46.0",2,46,onm_v2_0206,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.211,Le Temps,,,reference,1,1,11016268,0,0
9/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0207,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v2.211,The Independent,,,reference,1,1,11016336,0,0
9/23/1872,"2.0, 46.0",2,46,onm_v2_0208,O Novo Mundo,fr,48.8534088,2.34879994,"48.8534088, 2.34879994",v2.211,Nouvelle E'tudes sur le Brésil (book),Ernest Thorin,Charles Pradez,reference,1,1,11016298,1,1
9/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0209,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.214,Engineer,,,mention,1,1,11016237,0,0
9/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0210,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v2.214,Mechanical Magazine,,,mention,1,1,11016276,0,0
9/23/1872,"113.5597229, 22.15777969",113.5597229,22.15777969,onm_v2_0211,O Novo Mundo,pt,,,", ",v2.215,O Oriente,,,mention,1,1,11016303,0,0
9/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0212,O Novo Mundo,en,42.358429,-71.059769,"42.358429, -71.059769",v2.217,Boston Daily Globe,,,mention,1,1,11016210,0,0
9/23/1872,"10.5, 51.5",10.5,51.5,onm_v2_0213,O Novo Mundo,de,51.3396187,12.3712902,"51.3396187, 12.3712902",v2.218,Illustrirte Zeitung,,,reference,1,1,11016248,0,0
10/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0214,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v3.002,New York Tribune,,,reference,1,1,11016284,0,0
10/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0215,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v3.003,Jornal do Commercio,,,reference,1,1,11016251,0,0
10/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0216,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v3.003,New York Tribune,,,reference,2,2,11016284,1,1
10/23/1872,"-55.0, -10.0",-55,-10,onm_v2_0217,O Novo Mundo,pt,-22.902781,-43.2075,"-22.902781, -43.2075",v3.006,Diario Official,,,reference,2,2,11016231,0,1
10/23/1872,"10.5, 51.5",10.5,51.5,onm_v2_0218,O Novo Mundo,de,51.3396187,12.3712902,"51.3396187, 12.3712902",v3.010,Handbuch der Geographie und Statistik des Kaiserreichs Brasilien (book),Verlag der J. C. Hinrich's schen Buchhandlung,,translation,1,1,11016244,0,1
10/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0219,O Novo Mundo,en,40.73061,-73.935242,"40.73061, -73.935242",v3.010,Van Nostrand's engineering magazine,"[New York : D. Van Nostrand], 1879-1886.",,reference,1,1,11016349,0,0
10/23/1872,"13.33333015, 47.33332825",13.33333015,47.33332825,onm_v2_0220,O Novo Mundo,de,48.2084885,16.3720799,"48.2084885, 16.3720799",v3.013,Der Weltcourier,,,mention,1,1,11016228,0,0
10/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0221,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v3.013,Times,,,mention,1,1,11016346,0,0
11/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0222,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v3.022,New York Tribune,,,reference,1,1,11016284,0,0
11/23/1872,"-0.70312, 52.16045",-0.70312,52.16045,onm_v2_0223,O Novo Mundo,en,51.5085297,-0.12574,"51.5085297, -0.12574",v3.022,Illustrated London News,,,reference,1,1,11016249,0,0
11/23/1872,"-98.5, 39.75999832",-98.5,39.75999832,onm_v2_0224,O Novo Mundo,en,40.7142716,-74.005966,"40.7142716, -74.005966",v3.022,New York Tribune,,,reference,2,2,11016284,0,0
11/23/1872,"-8.13057041, 39.69449997",-8.13057041,39.69449997,onm_v2_0225,O Novo Mundo,pt,38.716671,-9.1333304,"38.716671, -9.1333304",v3.026,Correspondencia de Portugal,,,reprint,1,1,11016220,0,0
1/15/1872,"-33.4488897,-70.6692655",-33.4488897,-70.6692655,lai_v1_0001,La América Ilustrada,es,-33.44889,-70.669266,"-33.44889, -70.669266",V1.2,El Mercurio,,,mention,2,2,11016220,0,0
1/15/1872,"-34.9011127,-56.1645313999999",-34.9011127,-56.164531400,lai_v1_0002,La América Ilustrada,es,-34.901113,-56.164531,"-34.901113, -56.164531",V1.2,La Nueva Era,,,mention,1,1,11016220,0,0
1/15/1872,"-34.9011127,-56.1645313999999",-34.9011127,-56.164531400,lai_v1_0003,La América Ilustrada,es,-34.901113,-56.164531,"-34.901113, -56.164531",V1.2,El Nacional,,,mention,1,1,11016220,0,0
1/15/1872,"-16.489689,-68.1192935999999",-16.489689,-68.119293600,lai_v1_0004,La América Ilustrada,es,-16.489689,-68.119294,"-16.489689, -68.119294",V1.2,La Época,,,mention,1,1,11016220,0,0
1/15/1872,"-34.6036844,-58.3815591",-34.6036844,-58.3815591,lai_v1_0005,La América Ilustrada,es,-34.603684,-58.381559,"-34.603684, -58.381559",V1.2,La Nación,,,mention,1,1,11016220,0,0
1/15/1872,"21.521757,-77.781167",21.521757,-77.781167,lai_v1_0006,La América Ilustrada,es,21.521757,-77.781167,"21.521757, -77.781167",,El Cubano Libre,,,reference,1,1,11016220,0,0
1/15/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0007,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,El Correo del Perú,,,reference,1,1,11016220,0,0
1/15/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0008,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,El Siglo XIX,,,reprint,1,1,11016220,0,0
1/15/1872,"54.5259614,15.2551187",54.5259614,15.2551187,lai_v1_0009,La América Ilustrada,es,54.5259614,15.2551187,"54.5259614, 15.2551187",,El Americano,,,reference,1,1,11016220,0,0
1/15/1872,"-34.6036844,-58.3815591",-34.6036844,-58.3815591,lai_v1_0010,La América Ilustrada,es,-34.603684,-58.381559,"-34.603684, -58.381559",,La Tribuna,,,reference,1,1,11016220,0,0
1/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0011,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,New-York Commercial Advertiser,,,reference,1,1,11016220,0,0
2/15/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0012,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Times,,,reference,1,1,11016220,0,0
2/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0013,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,La Patrie,,,reference,1,1,11016220,0,0
2/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0014,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,Journal Officiel de la République Française,,,reference,1,1,11016220,0,0
2/15/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0015,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,Daily Telegraph & Courier,,,reference,1,1,11016220,0,0
2/15/1872,"-34.6036844,-58.3815591",-34.6036844,-58.3815591,lai_v1_0016,La América Ilustrada,en,-34.603684,-58.381559,"-34.603684, -58.381559",,The Standard,,,quote,1,1,11016220,0,0
2/15/1872,"12.1149926,-86.2361744",12.1149926,-86.2361744,lai_v1_0017,La América Ilustrada,es,12.1149926,-86.236174,"12.1149926, -86.236174",,El Porvenir de Nicaragua,,,reference,1,1,11016220,0,0
2/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0018,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,Le Gaoulois,,,reference,1,1,11016220,0,0
2/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0019,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,L'Armée,,,reference,1,1,11016220,0,0
2/15/1872,"41.902916,12.453389",41.902916,12.453389,lai_v1_0020,La América Ilustrada,it,41.902916,12.453389,"41.902916, 12.453389",,L'Osservatore Romano,,,reference,1,1,11016220,0,0
2/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0021,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,reference,1,1,11016220,0,0
3/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0022,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Harper's Weekly,,,translation,1,1,11016220,0,1
4/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0023,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,Le Figaro,,,reference,2,2,11016220,0,0
4/15/1872,"4.71098859999999,-74.072092",4.710988600,-74.072092,lai_v1_0024,La América Ilustrada,es,4.7109886,-74.072092,"4.7109886, -74.072092",,El Tiempo,,,reference,1,1,11016220,0,0
4/15/1872,"4.570868,-74.297333",4.570868,-74.297333,lai_v1_0025,La América Ilustrada,es,4.570868,-74.297333,"4.570868, -74.297333",,El Mensajero,,,reference,1,1,11016220,0,0
4/15/1872,"-34.6036844,-58.3815591",-34.6036844,-58.3815591,lai_v1_0026,La América Ilustrada,es,-34.603684,-58.381559,"-34.603684, -58.381559",,Revista de Buenos Aires,,,reference,1,1,11016220,0,0
4/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0027,La América Ilustrada,es,40.7127753,-74.005973,"40.7127753, -74.005973",,El Mundo Nuevo,,,reference,1,1,11016220,0,0
4/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0028,La América Ilustrada,es,40.7127753,-74.005973,"40.7127753, -74.005973",,La América Ilustrada,,,reference,1,1,11016220,0,0
4/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0029,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Times,,,reference,1,1,11016220,0,0
4/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0030,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Globe,,,reference,1,1,11016220,0,0
